id,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
4295,FDU16,19.25,Regular,0.0586047,Frozen Foods,85.5908,OUT017,2007,Medium,Tier 2,Supermarket Type1,1795.91
4296,FDE41,9.195,Regular,0.0642749,Frozen Foods,85.8566,OUT018,2009,Medium,Tier 3,Supermarket Type2,852.608
4297,FDA40,,Regular,0.0987905,Frozen Foods,85.8856,OUT027,1985,Medium,Tier 3,Supermarket Type3,869.371
4298,FDE41,9.195,Regular,0.064144,Frozen Foods,85.9566,OUT045,2002,Small,Tier 2,Supermarket Type1,1691.13
4299,FDK41,14.3,Low Fat,0.127518,Frozen Foods,86.0224,OUT035,2004,Small,Tier 2,Supermarket Type1,1022.67
4300,FDE41,9.195,Regular,0.0639609,Frozen Foods,86.4566,OUT013,1987,High,Tier 3,Supermarket Type1,842.667
4301,FDK41,14.3,Low Fat,0.12774,Frozen Foods,86.5224,OUT049,1999,Medium,Tier 1,Supermarket Type1,1361.0
4302,FDE41,9.195,Regular,0.0641137,Frozen Foods,86.5566,OUT049,1999,Medium,Tier 1,Supermarket Type1,1183.79
4303,FDK41,14.3,Low Fat,0.127436,Frozen Foods,86.8224,OUT013,1987,High,Tier 3,Supermarket Type1,852.224
4304,FDN52,,Regular,0.130933,Frozen Foods,86.9198,OUT027,1985,Medium,Tier 3,Supermarket Type3,1569.96
4305,FDA40,16.0,Regular,0.0994255,Frozen Foods,87.0856,OUT049,1999,Medium,Tier 1,Supermarket Type1,527.314
4306,FDK41,,LF,0.126924,Frozen Foods,87.2224,OUT027,1985,Medium,Tier 3,Supermarket Type3,3494.12
4307,FDN52,9.395,Regular,0.131545,Frozen Foods,87.3198,OUT035,2004,Small,Tier 2,Supermarket Type1,877.795
4308,FDA40,16.0,Regular,0.0998327,Frozen Foods,87.4856,OUT017,2007,Medium,Tier 2,Supermarket Type1,263.657
4309,FDA40,16.0,Regular,0.0992524,Frozen Foods,87.4856,OUT035,2004,Small,Tier 2,Supermarket Type1,1054.63
4310,FDA40,16.0,Regular,0.16616,Frozen Foods,87.5856,OUT010,1998,Medium,Tier 3,Grocery Store,1499.47
4311,FDN52,9.395,Regular,0.131774,Frozen Foods,87.7198,OUT049,1999,Medium,Tier 1,Supermarket Type1,890.058
4312,FDN52,9.395,Regular,0.220221,Frozen Foods,88.1198,OUT010,1998,Medium,Tier 3,Grocery Store,902.395
4313,FDN52,9.395,Regular,0.13157,Frozen Foods,88.1198,OUT046,1997,Small,Tier 1,Supermarket Type1,894.116
4314,FDH16,10.5,Low Fat,0.0526619,Frozen Foods,88.183,OUT045,2002,Small,Tier 2,Supermarket Type1,1009.25
4315,FDH16,,Low Fat,0.0523008,Frozen Foods,88.283,OUT027,1985,Medium,Tier 3,Supermarket Type3,2157.19
4316,FDA40,16.0,Regular,0.0,Frozen Foods,88.3856,OUT045,2002,Small,Tier 2,Supermarket Type1,1527.3
4317,FDN52,9.395,Regular,0.132314,Frozen Foods,88.5198,OUT017,2007,Medium,Tier 2,Supermarket Type1,881.542
4318,FDH16,10.5,Low Fat,0.0526371,Frozen Foods,88.583,OUT049,1999,Medium,Tier 1,Supermarket Type1,808.947
4319,FDA40,16.0,Regular,0.0992712,Frozen Foods,88.5856,OUT046,1997,Small,Tier 1,Supermarket Type1,878.856
4320,FDA40,16.0,Regular,0.0996756,Frozen Foods,88.6856,OUT018,2009,Medium,Tier 3,Supermarket Type2,1546.68
4321,FDH16,10.5,Low Fat,0.0528526,Frozen Foods,88.783,OUT017,2007,Medium,Tier 2,Supermarket Type1,2067.31
4322,FDH04,6.115,Regular,0.019036,Frozen Foods,88.9488,OUT010,1998,Medium,Tier 3,Grocery Store,571.118
4323,FDA40,16.0,Regular,0.0991886,Frozen Foods,88.9856,OUT013,1987,High,Tier 3,Supermarket Type1,1669.83
4324,FDH04,6.115,Regular,0.011396,Frozen Foods,89.0488,OUT045,2002,Small,Tier 2,Supermarket Type1,577.205
4325,FDH04,6.115,Regular,0.011373,Frozen Foods,89.6488,OUT046,1997,Small,Tier 1,Supermarket Type1,1267.68
4326,FDH16,10.5,Low Fat,0.0525553,Frozen Foods,89.683,OUT046,1997,Small,Tier 1,Supermarket Type1,988.713
4327,FDH04,,Regular,0.0113179,Frozen Foods,89.7488,OUT027,1985,Medium,Tier 3,Supermarket Type3,7929.81
4328,FDW16,17.35,Regular,0.0415583,Frozen Foods,90.5804,OUT045,2002,Small,Tier 2,Supermarket Type1,1697.3
4329,FDH04,6.115,Regular,0.0113635,Frozen Foods,90.6488,OUT013,1987,High,Tier 3,Supermarket Type1,593.12
4330,FDH16,10.5,Low Fat,0.0525116,Frozen Foods,90.783,OUT013,1987,High,Tier 3,Supermarket Type1,1258.36
4331,FDW16,17.35,Regular,0.0414664,Frozen Foods,90.9804,OUT035,2004,Small,Tier 2,Supermarket Type1,1704.79
4332,FDH04,6.115,Regular,0.0114193,Frozen Foods,91.0488,OUT018,2009,Medium,Tier 3,Supermarket Type2,1629.88
4333,FDH04,6.115,Regular,0.0113907,Frozen Foods,91.0488,OUT049,1999,Medium,Tier 1,Supermarket Type1,606.872
4334,FDH04,,Regular,0.0199126,Frozen Foods,91.0488,OUT019,1985,Small,Tier 1,Grocery Store,271.646
4335,FDW16,17.35,Regular,0.0417088,Frozen Foods,91.1804,OUT017,2007,Medium,Tier 2,Supermarket Type1,1740.18
4336,FDH16,10.5,Low Fat,0.0879669,Frozen Foods,91.583,OUT010,1998,Medium,Tier 3,Grocery Store,1038.55
4337,FDW16,,Regular,0.0412734,Frozen Foods,91.6804,OUT027,1985,Medium,Tier 3,Supermarket Type3,3858.98
4338,FDH16,10.5,Low Fat,0.0525454,Frozen Foods,91.683,OUT035,2004,Small,Tier 2,Supermarket Type1,1030.06
4339,FDH16,10.5,Low Fat,0.0527694,Frozen Foods,91.883,OUT018,2009,Medium,Tier 3,Supermarket Type2,1013.01
4340,FDH04,6.115,Regular,0.0113708,Frozen Foods,92.0488,OUT035,2004,Small,Tier 2,Supermarket Type1,596.651
4341,FDW16,17.35,Regular,0.0694194,Frozen Foods,92.3804,OUT010,1998,Medium,Tier 3,Grocery Store,1698.97
4342,FDH04,6.115,Regular,0.0114373,Frozen Foods,92.4488,OUT017,2007,Medium,Tier 2,Supermarket Type1,1358.23
4343,FDW16,,Regular,0.072616,Frozen Foods,92.5804,OUT019,1985,Small,Tier 1,Grocery Store,1274.93
4344,FDW16,17.35,Regular,0.0414742,Frozen Foods,93.0804,OUT046,1997,Small,Tier 1,Supermarket Type1,826.924
4345,FDW16,17.35,Regular,0.0415387,Frozen Foods,93.1804,OUT049,1999,Medium,Tier 1,Supermarket Type1,1378.21
4346,FDW16,17.35,Regular,0.0416432,Frozen Foods,93.2804,OUT018,2009,Medium,Tier 3,Supermarket Type2,1731.7
4347,FDK16,,Low Fat,0.201928,Frozen Foods,93.4094,OUT019,1985,Small,Tier 1,Grocery Store,462.589
4348,FDW16,17.35,Regular,0.0414397,Frozen Foods,93.7804,OUT013,1987,High,Tier 3,Supermarket Type1,2848.29
4349,FDK16,,Low Fat,0.114771,Frozen Foods,93.9094,OUT027,1985,Medium,Tier 3,Supermarket Type3,3903.59
4350,FDK16,9.065,Low Fat,0.115234,Frozen Foods,94.4094,OUT013,1987,High,Tier 3,Supermarket Type1,2856.28
4351,FDK16,9.065,Low Fat,0.0,Frozen Foods,94.4094,OUT049,1999,Medium,Tier 1,Supermarket Type1,907.17
4352,FDL40,17.7,Low Fat,0.0116367,Frozen Foods,94.541,OUT045,2002,Small,Tier 2,Supermarket Type1,1061.95
4353,FDL40,,Low Fat,0.0115569,Frozen Foods,94.741,OUT027,1985,Medium,Tier 3,Supermarket Type3,1641.2
4354,FDL40,17.7,Low Fat,0.011611,Frozen Foods,95.041,OUT035,2004,Small,Tier 2,Supermarket Type1,868.869
4355,FDL40,17.7,Low Fat,0.0116132,Frozen Foods,95.041,OUT046,1997,Small,Tier 1,Supermarket Type1,1766.34
4356,FDK16,9.065,Low Fat,0.1158,Frozen Foods,95.3094,OUT018,2009,Medium,Tier 3,Supermarket Type2,1713.77
4357,FDL40,17.7,Low Fat,0.019438,Frozen Foods,95.541,OUT010,1998,Medium,Tier 3,Grocery Store,96.541
4358,FDK16,9.065,LF,0.115982,Frozen Foods,95.6094,OUT017,2007,Medium,Tier 2,Supermarket Type1,944.702
4359,FDR04,7.075,Low Fat,0.0225482,Frozen Foods,95.7068,OUT013,1987,High,Tier 3,Supermarket Type1,583.241
4360,FDH17,16.2,Regular,0.0166395,Frozen Foods,95.8726,OUT013,1987,High,Tier 3,Supermarket Type1,1076.6
4361,FDR04,7.075,Low Fat,0.0225627,Frozen Foods,95.9068,OUT035,2004,Small,Tier 2,Supermarket Type1,712.468
4362,FDK16,9.065,Low Fat,0.115564,Frozen Foods,96.0094,OUT045,2002,Small,Tier 2,Supermarket Type1,1713.77
4363,FDH17,16.2,Regular,0.0167212,Frozen Foods,96.1726,OUT018,2009,Medium,Tier 3,Supermarket Type2,1698.22
4364,FDH17,,Regular,0.0165727,Frozen Foods,96.2726,OUT027,1985,Medium,Tier 3,Supermarket Type3,5809.11
4365,FDH17,16.2,Regular,0.0166792,Frozen Foods,96.3726,OUT049,1999,Medium,Tier 1,Supermarket Type1,2740.43
4366,FDC53,8.68,Low Fat,0.00883569,Frozen Foods,96.5384,OUT046,1997,Small,Tier 1,Supermarket Type1,1182.46
4367,FDL40,17.7,Low Fat,0.0116605,Frozen Foods,96.541,OUT018,2009,Medium,Tier 3,Supermarket Type2,2220.44
4368,FDC53,,Low Fat,0.00879291,Frozen Foods,96.7384,OUT027,1985,Medium,Tier 3,Supermarket Type3,2956.15
4369,FDC53,8.68,Low Fat,0.00888567,Frozen Foods,96.9384,OUT017,2007,Medium,Tier 2,Supermarket Type1,925.568
4370,FDH17,16.2,Regular,0.0166871,Frozen Foods,96.9726,OUT045,2002,Small,Tier 2,Supermarket Type1,1076.6
4371,FDR04,7.075,Low Fat,0.0226127,Frozen Foods,97.0068,OUT045,2002,Small,Tier 2,Supermarket Type1,1944.14
4372,FDK16,9.065,Low Fat,0.115308,Frozen Foods,97.0094,OUT035,2004,Small,Tier 2,Supermarket Type1,856.885
4373,FDH17,,Regular,0.0291578,Frozen Foods,97.0726,OUT019,1985,Small,Tier 1,Grocery Store,293.618
4374,FDK16,9.065,Low Fat,0.11533,Frozen Foods,97.1094,OUT046,1997,Small,Tier 1,Supermarket Type1,968.326
4375,FDL40,17.7,Low Fat,0.0116312,Frozen Foods,97.241,OUT049,1999,Medium,Tier 1,Supermarket Type1,1858.86
4376,FDR04,7.075,Low Fat,0.022567,Frozen Foods,97.3068,OUT046,1997,Small,Tier 1,Supermarket Type1,1263.69
4377,FDH17,16.2,Regular,0.0166533,Frozen Foods,97.3726,OUT046,1997,Small,Tier 1,Supermarket Type1,2055.32
4378,FDH17,16.2,Regular,0.0166502,Frozen Foods,97.4726,OUT035,2004,Small,Tier 2,Supermarket Type1,1174.47
4379,FDX28,6.325,Low Fat,0.125178,Frozen Foods,97.5042,OUT046,1997,Small,Tier 1,Supermarket Type1,647.55
4380,FDC53,8.68,Low Fat,0.0147891,Frozen Foods,97.7384,OUT010,1998,Medium,Tier 3,Grocery Store,98.5384
4381,FDL40,17.7,Low Fat,0.0116035,Frozen Foods,97.741,OUT013,1987,High,Tier 3,Supermarket Type1,1158.49
4382,FDR04,7.075,Low Fat,0.0377725,Frozen Foods,98.0068,OUT010,1998,Medium,Tier 3,Grocery Store,291.62
4383,FDR04,7.075,Low Fat,0.0,Frozen Foods,98.0068,OUT018,2009,Medium,Tier 3,Supermarket Type2,874.861
4384,FDR04,7.075,Low Fat,0.0226021,Frozen Foods,98.1068,OUT049,1999,Medium,Tier 1,Supermarket Type1,1458.1
4385,FDL40,,Low Fat,0.0,Frozen Foods,98.241,OUT019,1985,Small,Tier 1,Grocery Store,289.623
4386,FDX28,6.325,Low Fat,0.125432,Frozen Foods,98.4042,OUT045,2002,Small,Tier 2,Supermarket Type1,672.199
4387,FDL40,17.7,low fat,0.0,Frozen Foods,98.441,OUT017,2007,Medium,Tier 2,Supermarket Type1,1899.22
4388,FDR04,,Low Fat,0.0224577,Frozen Foods,98.6068,OUT027,1985,Medium,Tier 3,Supermarket Type3,2430.17
4389,FDH17,16.2,Regular,0.0167475,Frozen Foods,98.6726,OUT017,2007,Medium,Tier 2,Supermarket Type1,1272.34
4390,FDR04,7.075,Low Fat,0.0226946,Frozen Foods,98.8068,OUT017,2007,Medium,Tier 2,Supermarket Type1,2527.38
4391,FDI40,,Regular,0.219915,Frozen Foods,98.8358,OUT019,1985,Small,Tier 1,Grocery Store,449.428
4392,FDC53,8.68,Low Fat,0.00885361,Frozen Foods,99.0384,OUT045,2002,Small,Tier 2,Supermarket Type1,902.636
4393,FDX28,6.325,Low Fat,0.125154,Frozen Foods,99.2042,OUT035,2004,Small,Tier 2,Supermarket Type1,1388.86
4394,FDS52,8.89,Low Fat,0.00548562,Frozen Foods,99.3016,OUT045,2002,Small,Tier 2,Supermarket Type1,607.21
4395,FDI40,11.5,Regular,0.126115,Frozen Foods,99.3358,OUT018,2009,Medium,Tier 3,Supermarket Type2,804.286
4396,FDS52,8.89,low fat,0.00547451,Frozen Foods,99.7016,OUT046,1997,Small,Tier 1,Supermarket Type1,1922.83
4397,FDX28,6.325,Low Fat,0.125373,Frozen Foods,99.7042,OUT049,1999,Medium,Tier 1,Supermarket Type1,662.161
4398,FDI40,11.5,Regular,0.125498,Frozen Foods,99.7358,OUT013,1987,High,Tier 3,Supermarket Type1,1250.19
4399,FDI40,11.5,Regular,0.125579,Frozen Foods,99.7358,OUT035,2004,Small,Tier 2,Supermarket Type1,1105.89
4400,FDC53,8.68,Low Fat,0.00887169,Frozen Foods,99.7384,OUT018,2009,Medium,Tier 3,Supermarket Type2,295.615
4401,FDC53,8.68,Low Fat,0.00882834,Frozen Foods,99.9384,OUT013,1987,High,Tier 3,Supermarket Type1,689.769
4402,FDC53,8.68,Low Fat,0.00884943,Frozen Foods,99.9384,OUT049,1999,Medium,Tier 1,Supermarket Type1,910.839
4403,FDC53,8.68,Low Fat,0.00883402,Frozen Foods,100.038,OUT035,2004,Small,Tier 2,Supermarket Type1,2266.38
4404,FDS52,8.89,Low Fat,0.00548303,Frozen Foods,100.402,OUT049,1999,Medium,Tier 1,Supermarket Type1,963.976
4405,FDX28,6.325,Low Fat,0.0,Frozen Foods,100.404,OUT010,1998,Medium,Tier 3,Grocery Store,685.861
4406,FDC53,,Low Fat,0.0154702,Frozen Foods,100.438,OUT019,1985,Small,Tier 1,Grocery Store,6492.4
4407,FDS52,8.89,Low Fat,0.00547348,Frozen Foods,100.502,OUT035,2004,Small,Tier 2,Supermarket Type1,1315.62
4408,FDI40,11.5,reg,0.125858,Frozen Foods,100.536,OUT045,2002,Small,Tier 2,Supermarket Type1,2111.25
4409,FDI40,,Regular,0.124995,Frozen Foods,100.536,OUT027,1985,Medium,Tier 3,Supermarket Type3,804.32
4410,FDX28,6.325,low fat,0.125074,Frozen Foods,100.604,OUT013,1987,High,Tier 3,Supermarket Type1,674.501
4411,FDI40,11.5,Regular,0.126313,Frozen Foods,100.636,OUT017,2007,Medium,Tier 2,Supermarket Type1,2010.72
4412,FDX28,,Low Fat,0.0,Frozen Foods,100.704,OUT027,1985,Medium,Tier 3,Supermarket Type3,3174.53
4413,FDI40,11.5,Regular,0.125603,Frozen Foods,100.836,OUT046,1997,Small,Tier 1,Supermarket Type1,2111.25
4414,FDX28,6.325,Low Fat,0.125688,Frozen Foods,100.904,OUT018,2009,Medium,Tier 3,Supermarket Type2,2083.29
4415,FDX28,6.325,Low Fat,0.125886,Frozen Foods,101.204,OUT017,2007,Medium,Tier 2,Supermarket Type1,678.524
4416,FDN28,5.88,Regular,0.0302479,Frozen Foods,101.399,OUT046,1997,Small,Tier 1,Supermarket Type1,2063.98
4417,FDS52,8.89,Low Fat,0.00916322,Frozen Foods,101.702,OUT010,1998,Medium,Tier 3,Grocery Store,101.202
4418,FDS52,8.89,Low Fat,0.00546996,Frozen Foods,101.702,OUT013,1987,High,Tier 3,Supermarket Type1,985.499
4419,FDN28,5.88,Regular,0.0303711,Frozen Foods,101.799,OUT018,2009,Medium,Tier 3,Supermarket Type2,1960.78
4420,FDN28,5.88,Regular,0.0302422,Frozen Foods,101.799,OUT035,2004,Small,Tier 2,Supermarket Type1,515.995
4421,FDN28,,Regular,0.0301014,Frozen Foods,101.799,OUT027,1985,Medium,Tier 3,Supermarket Type3,3381.87
4422,FDN16,,Regular,0.0623967,Frozen Foods,101.999,OUT027,1985,Medium,Tier 3,Supermarket Type3,1634.69
4423,FDS52,,Low Fat,0.00544801,Frozen Foods,102.102,OUT027,1985,Medium,Tier 3,Supermarket Type3,3542.06
4424,FDN16,12.6,Regular,0.0627003,Frozen Foods,102.199,OUT046,1997,Small,Tier 1,Supermarket Type1,1960.78
4425,FDN16,12.6,Regular,0.0630549,Frozen Foods,102.399,OUT017,2007,Medium,Tier 2,Supermarket Type1,2270.38
4426,FDS52,8.89,low fat,0.00550548,Frozen Foods,102.402,OUT017,2007,Medium,Tier 2,Supermarket Type1,2732.44
4427,FDN16,12.6,Regular,0.0629557,Frozen Foods,102.499,OUT018,2009,Medium,Tier 3,Supermarket Type2,1420.64
4428,FDS52,,Low Fat,0.00958517,Frozen Foods,102.502,OUT019,1985,Small,Tier 1,Grocery Store,101.202
4429,FDI40,11.5,Regular,0.125798,Frozen Foods,102.536,OUT049,1999,Medium,Tier 1,Supermarket Type1,1297.08
4430,FDN16,12.6,Regular,0.0626884,Frozen Foods,102.599,OUT035,2004,Small,Tier 2,Supermarket Type1,1422.02
4431,FDN16,,Regular,0.10978,Frozen Foods,102.599,OUT019,1985,Small,Tier 1,Grocery Store,934.586
4432,FDN28,5.88,Regular,0.0302227,Frozen Foods,102.699,OUT013,1987,High,Tier 3,Supermarket Type1,634.064
4433,FDS52,8.89,Low Fat,0.00549682,Frozen Foods,102.802,OUT018,2009,Medium,Tier 3,Supermarket Type2,1012.02
4434,FDN28,5.88,Regular,0.030419,Frozen Foods,103.099,OUT017,2007,Medium,Tier 2,Supermarket Type1,1341.59
4435,FDN28,5.88,Regular,0.0303092,Frozen Foods,103.499,OUT045,2002,Small,Tier 2,Supermarket Type1,663.346
4436,FDN16,12.6,Regular,0.0627978,Frozen Foods,103.999,OUT049,1999,Medium,Tier 1,Supermarket Type1,825.592
4437,FDN28,5.88,Regular,0.0302949,Frozen Foods,104.099,OUT049,1999,Medium,Tier 1,Supermarket Type1,412.796
4438,FDD41,6.765,Regular,0.0876156,Frozen Foods,104.331,OUT018,2009,Medium,Tier 3,Supermarket Type2,748.144
4439,FDD41,6.765,Regular,0.0872436,Frozen Foods,104.431,OUT035,2004,Small,Tier 2,Supermarket Type1,741.797
4440,FDE53,10.895,Low Fat,0.0268578,Frozen Foods,104.528,OUT013,1987,High,Tier 3,Supermarket Type1,1252.72
4441,FDN16,12.6,Regular,0.0626481,Frozen Foods,104.899,OUT013,1987,High,Tier 3,Supermarket Type1,1960.78
4442,FDE53,10.895,Low Fat,0.026922,Frozen Foods,104.928,OUT049,1999,Medium,Tier 1,Supermarket Type1,1211.78
4443,FDL04,19.0,Low Fat,0.112557,Frozen Foods,104.962,OUT017,2007,Medium,Tier 2,Supermarket Type1,1587.93
4444,FDD41,6.765,Regular,0.0872601,Frozen Foods,105.031,OUT046,1997,Small,Tier 1,Supermarket Type1,2090.61
4445,FDN16,12.6,Regular,0.0628274,Frozen Foods,105.099,OUT045,2002,Small,Tier 2,Supermarket Type1,1444.79
4446,FDL04,,Low Fat,0.195963,Frozen Foods,105.162,OUT019,1985,Small,Tier 1,Grocery Store,536.642
4447,FDL04,19.0,Low Fat,0.11215,Frozen Foods,105.262,OUT045,2002,Small,Tier 2,Supermarket Type1,2199.98
4448,FDD41,6.765,Regular,0.0877537,Frozen Foods,105.331,OUT017,2007,Medium,Tier 2,Supermarket Type1,2090.61
4449,FDD41,6.765,Regular,0.0873958,Frozen Foods,105.331,OUT049,1999,Medium,Tier 1,Supermarket Type1,836.245
4450,FDL04,19.0,Low Fat,0.112379,Frozen Foods,105.362,OUT018,2009,Medium,Tier 3,Supermarket Type2,2182.05
4451,FDL04,19.0,Low Fat,0.11183,Frozen Foods,105.462,OUT013,1987,High,Tier 3,Supermarket Type1,952.76
4452,FDL04,19.0,Low Fat,0.111902,Frozen Foods,105.462,OUT035,2004,Small,Tier 2,Supermarket Type1,1905.52
4453,FDD41,6.765,Regular,0.0871875,Frozen Foods,105.531,OUT013,1987,High,Tier 3,Supermarket Type1,1567.96
4454,FDL04,19.0,Low Fat,0.112097,Frozen Foods,105.562,OUT049,1999,Medium,Tier 1,Supermarket Type1,1905.52
4455,FDE53,10.895,Low Fat,0.0269347,Frozen Foods,106.128,OUT045,2002,Small,Tier 2,Supermarket Type1,319.584
4456,FDD41,6.765,Regular,0.0874371,Frozen Foods,106.131,OUT045,2002,Small,Tier 2,Supermarket Type1,1672.49
4457,FDD41,,Regular,0.0868375,Frozen Foods,106.231,OUT027,1985,Medium,Tier 3,Supermarket Type3,2090.61
4458,FDE53,10.895,Low Fat,0.0270322,Frozen Foods,106.328,OUT017,2007,Medium,Tier 2,Supermarket Type1,852.224
4459,FDE53,10.895,Low Fat,0.0268802,Frozen Foods,106.428,OUT046,1997,Small,Tier 1,Supermarket Type1,1491.39
4460,FDL04,19.0,Low Fat,0.111923,Frozen Foods,106.562,OUT046,1997,Small,Tier 1,Supermarket Type1,2117.24
4461,FDL04,,Low Fat,0.111381,Frozen Foods,106.762,OUT027,1985,Medium,Tier 3,Supermarket Type3,2964.14
4462,FDE53,,LF,0.02675,Frozen Foods,106.928,OUT027,1985,Medium,Tier 3,Supermarket Type3,2876.26
4463,FDE53,10.895,Low Fat,0.0268751,Frozen Foods,107.028,OUT035,2004,Small,Tier 2,Supermarket Type1,1271.02
4464,FDE53,10.895,Low Fat,0.0449919,Frozen Foods,107.228,OUT010,1998,Medium,Tier 3,Grocery Store,426.112
4465,FDE53,,Low Fat,0.0470637,Frozen Foods,107.228,OUT019,1985,Small,Tier 1,Grocery Store,2278.36
4466,FDE53,10.895,Low Fat,0.0269897,Frozen Foods,107.728,OUT018,2009,Medium,Tier 3,Supermarket Type2,1267.59
4467,FDQ16,,Low Fat,0.0415363,Frozen Foods,107.791,OUT027,1985,Medium,Tier 3,Supermarket Type3,2595.11
4468,FDC28,,Low Fat,0.0547206,Frozen Foods,107.825,OUT027,1985,Medium,Tier 3,Supermarket Type3,2387.56
4469,FDC28,7.905,Low Fat,0.0552109,Frozen Foods,108.025,OUT018,2009,Medium,Tier 3,Supermarket Type2,896.638
4470,FDQ16,19.7,LF,0.041823,Frozen Foods,108.091,OUT045,2002,Small,Tier 2,Supermarket Type1,1965.44
4471,FDC28,7.905,Low Fat,0.0549869,Frozen Foods,108.625,OUT046,1997,Small,Tier 1,Supermarket Type1,1844.93
4472,FDJ40,13.6,Regular,0.049548,Frozen Foods,108.691,OUT013,1987,High,Tier 3,Supermarket Type1,2402.21
4473,FDQ16,19.7,Low Fat,0.0419745,Frozen Foods,108.691,OUT017,2007,Medium,Tier 2,Supermarket Type1,2183.82
4474,FDQ16,19.7,Low Fat,0.0417384,Frozen Foods,108.691,OUT046,1997,Small,Tier 1,Supermarket Type1,2312.51
4475,FDJ40,,Regular,0.0493491,Frozen Foods,108.691,OUT027,1985,Medium,Tier 3,Supermarket Type3,3057.35
4476,FDJ40,13.6,Regular,0.0497913,Frozen Foods,108.791,OUT018,2009,Medium,Tier 3,Supermarket Type2,1568.33
4477,FDG41,8.84,Regular,0.0764984,Frozen Foods,108.923,OUT013,1987,High,Tier 3,Supermarket Type1,1030.28
4478,FDG41,8.84,Regular,0.0765621,Frozen Foods,109.123,OUT046,1997,Small,Tier 1,Supermarket Type1,1061.11
4479,FDC28,7.905,Low Fat,0.0,Frozen Foods,109.125,OUT017,2007,Medium,Tier 2,Supermarket Type1,1627.88
4480,FDC28,7.905,Low Fat,0.0550724,Frozen Foods,109.125,OUT049,1999,Medium,Tier 1,Supermarket Type1,940.274
4481,FDZ52,,Low Fat,0.0995899,Frozen Foods,109.189,OUT027,1985,Medium,Tier 3,Supermarket Type3,4225.17
4482,FDQ16,19.7,LF,0.0417037,Frozen Foods,109.191,OUT013,1987,High,Tier 3,Supermarket Type1,1637.87
4483,FDC28,7.905,Low Fat,0.0550984,Frozen Foods,109.225,OUT045,2002,Small,Tier 2,Supermarket Type1,976.729
4484,FDQ16,19.7,Low Fat,0.0417305,Frozen Foods,109.291,OUT035,2004,Small,Tier 2,Supermarket Type1,2402.21
4485,FDG41,8.84,Regular,0.0765476,Frozen Foods,109.523,OUT035,2004,Small,Tier 2,Supermarket Type1,1657.84
4486,FDQ16,19.7,Low Fat,0.0419084,Frozen Foods,109.591,OUT018,2009,Medium,Tier 3,Supermarket Type2,2353.25
4487,FDQ16,,Low Fat,0.0730786,Frozen Foods,109.691,OUT019,1985,Small,Tier 1,Grocery Store,1501.0
4488,FDG41,8.84,Regular,0.0767174,Frozen Foods,109.723,OUT045,2002,Small,Tier 2,Supermarket Type1,1047.55
4489,FDC28,7.905,Low Fat,0.0549765,Frozen Foods,109.725,OUT035,2004,Small,Tier 2,Supermarket Type1,919.422
4490,FDJ40,13.6,Regular,0.0495893,Frozen Foods,109.791,OUT046,1997,Small,Tier 1,Supermarket Type1,1567.82
4491,FDG41,8.84,Regular,0.076874,Frozen Foods,109.923,OUT018,2009,Medium,Tier 3,Supermarket Type2,1547.32
4492,FDC28,,Low Fat,0.0,Frozen Foods,109.925,OUT019,1985,Small,Tier 1,Grocery Store,108.525
4493,FDJ40,13.6,Regular,0.0495799,Frozen Foods,110.091,OUT035,2004,Small,Tier 2,Supermarket Type1,1965.44
4494,FDP40,4.555,Regular,0.0343286,Frozen Foods,110.154,OUT013,1987,High,Tier 3,Supermarket Type1,1230.4
4495,FDP40,,Regular,0.060155,Frozen Foods,110.154,OUT019,1985,Small,Tier 1,Grocery Store,111.854
4496,FDZ52,19.2,Low Fat,0.100075,Frozen Foods,110.289,OUT046,1997,Small,Tier 1,Supermarket Type1,778.32
4497,FDG41,,Regular,0.0761914,Frozen Foods,110.323,OUT027,1985,Medium,Tier 3,Supermarket Type3,1447.97
4498,FDP40,4.555,Regular,0.0344971,Frozen Foods,110.354,OUT018,2009,Medium,Tier 3,Supermarket Type2,547.904
4499,FDJ40,13.6,Regular,0.0496898,Frozen Foods,110.391,OUT045,2002,Small,Tier 2,Supermarket Type1,1621.43
4500,FDQ16,19.7,LF,0.0418033,Frozen Foods,110.391,OUT049,1999,Medium,Tier 1,Supermarket Type1,3275.74
4501,FDC28,7.905,Low Fat,0.0549412,Frozen Foods,110.425,OUT013,1987,High,Tier 3,Supermarket Type1,934.017
4502,FDZ52,19.2,Low Fat,0.100277,Frozen Foods,110.489,OUT045,2002,Small,Tier 2,Supermarket Type1,2269.88
4503,FDC28,7.905,Low Fat,0.0920368,Frozen Foods,110.525,OUT010,1998,Medium,Tier 3,Grocery Store,926.125
4504,FDZ52,19.2,LF,0.167504,Frozen Foods,110.589,OUT010,1998,Medium,Tier 3,Grocery Store,2229.47
4505,FDG41,8.84,Regular,0.0766811,Frozen Foods,110.723,OUT049,1999,Medium,Tier 1,Supermarket Type1,1657.84
4506,FDJ40,13.6,Regular,0.0496664,Frozen Foods,110.791,OUT049,1999,Medium,Tier 1,Supermarket Type1,1597.17
